"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"충청남도 천안동남구 목천읍 신계리","422","0422","0000","천안목천동우1차","39.95","202208","19","4,300","8","1997","신계1길 41","","중개거래","충남 천안동남구"
"충청남도 천안동남구 목천읍 신계리","422","0422","0000","천안목천동우1차","39.95","202208","19","4,250","12","1997","신계1길 41","","중개거래","충남 천안동남구"
"충청남도 천안동남구 목천읍 신계리","422","0422","0000","천안목천동우1차","39.95","202208","20","4,400","4","1997","신계1길 41","","중개거래","충남 천안동남구"
"충청남도 천안동남구 목천읍 신계리","422","0422","0000","천안목천동우1차","39.95","202208","29","3,600","4","1997","신계1길 41","","중개거래","충남 천안동남구"
"충청남도 천안동남구 목천읍 신계리","422","0422","0000","천안목천동우1차","59.9","202208","30","9,300","5","1997","신계1길 41","","중개거래","충남 천안동남구"
"충청남도 천안동남구 목천읍 신계리","422","0422","0000","천안목천동우1차","39.95","202208","31","4,500","7","1997","신계1길 41","","중개거래","충남 천안동남구"
"충청남도 천안동남구 목천읍 신계리","127-2","0127","0002","천안목천협성엠파이어","39.82","202208","4","7,800","10","2013","충절로 874","","중개거래","충남 천안동남구"
"충청남도 천안동남구 목천읍 신계리","127-2","0127","0002","천안목천협성엠파이어","39.82","202208","26","7,000","12","2013","충절로 874","20220826","중개거래","충남 천안동남구"
"충청남도 천안동남구 목천읍 신계리","127-2","0127","0002","천안목천협성엠파이어","39.82","202208","26","7,000","12","2013","충절로 874","","중개거래","충남 천안동남구"
"충청남도 천안동남구 목천읍 신계리","127-2","0127","0002","천안목천협성엠파이어","39.82","202208","31","6,000","1","2013","충절로 874","","중개거래","충남 천안동남구"
"충청남도 천안동남구 목천읍 응원리","66-14","0066","0014","세광엔리치빌1차","84.1819","202208","13","15,100","7","2001","충절로 687","","중개거래","충남 천안동남구"
"충청남도 천안동남구 병천면 가전리","68-3","0068","0003","신한","42.54","202208","19","5,000","2","1997","충절로 1638","","중개거래","충남 천안동남구"
"충청남도 천안동남구 병천면 탑원리","109-1","0109","0001","레이크팰리스","39.6","202208","29","4,500","4","2010","충절로 1896","","직거래","-"
"충청남도 천안동남구 병천면 탑원리","110","0110","0000","중앙","46.2","202208","22","3,480","9","1996","충절로 1890","","중개거래","충남 천안동남구"
"충청남도 천안동남구 봉명동","204-3","0204","0003","e편한세상봉명아너리움","59.8035","202208","8","30,000","15","2020","쌍용대로 160","","중개거래","충남 천안동남구"
"충청남도 천안동남구 봉명동","554","0554","0000","대우목화4","84.48","202208","8","18,300","9","1990","봉명1길 18","","중개거래","충남 천안동남구"
"충청남도 천안동남구 봉명동","57-4","0057","0004","두경","25.004","202208","3","3,700","8","2005","봉명8길 57","","직거래","-"
"충청남도 천안동남구 봉명동","60-54","0060","0054","봉명동선경","59.28","202208","4","13,000","8","1991","양지4길 25","","중개거래","충남 천안동남구, 충남 천안서북구"
"충청남도 천안동남구 봉명동","60-54","0060","0054","봉명동선경","59.28","202208","24","10,500","4","1991","양지4길 25","","중개거래","충남 천안동남구"
"충청남도 천안동남구 봉명동","494","0494","0000","봉명청솔(3차)","56.34","202208","4","13,600","11","2001","봉서8길 13","","중개거래","충남 천안서북구"
"충청남도 천안동남구 봉명동","494","0494","0000","봉명청솔(3차)","56.34","202208","6","12,600","10","2001","봉서8길 13","","중개거래","충남 천안동남구"
"충청남도 천안동남구 봉명동","513","0513","0000","봉서산아이파크","39.9793","202208","2","19,500","9","2018","봉명4길 29","","직거래","-"
"충청남도 천안동남구 북면 상동리","91-6","0091","0006","중앙","39.947","202208","6","3,700","9","1998","충절로 1456","","중개거래","충남 천안동남구"
"충청남도 천안동남구 북면 상동리","91-6","0091","0006","중앙","39.947","202208","6","3,800","13","1998","충절로 1456","","중개거래","충남 천안동남구"
"충청남도 천안동남구 북면 상동리","91-6","0091","0006","중앙","47.36","202208","12","5,300","7","1998","충절로 1456","","중개거래","충남 천안동남구"
"충청남도 천안동남구 북면 상동리","91-6","0091","0006","중앙","39.947","202208","18","3,100","5","1998","충절로 1456","","중개거래","충남 천안동남구"
"충청남도 천안동남구 북면 상동리","91-6","0091","0006","중앙","55.94","202208","20","5,000","1","1998","충절로 1456","","중개거래","충남 천안서북구"
"충청남도 천안동남구 북면 상동리","91-6","0091","0006","중앙","55.94","202208","22","6,750","7","1998","충절로 1456","","중개거래","충남 천안동남구"
"충청남도 천안동남구 북면 상동리","91-6","0091","0006","중앙","39.947","202208","25","3,100","1","1998","충절로 1456","","중개거래","충남 천안동남구"
"충청남도 천안동남구 성남면 석곡리","351-4","0351","0004","태영그린","49.77","202208","9","3,400","6","1995","석곡3길 9-20","","중개거래","충남 천안동남구"
"충청남도 천안동남구 성남면 석곡리","351-4","0351","0004","태영그린","49.77","202208","17","2,800","5","1995","석곡3길 9-20","","직거래","-"
"충청남도 천안동남구 성남면 석곡리","351-4","0351","0004","태영그린","49.77","202208","19","2,800","7","1995","석곡3길 9-20","","직거래","-"
"충청남도 천안동남구 성황동","45-9","0045","0009","씨티뷰(원룸)","49.4225","202208","3","10,000","3","2014","대흥로 296","","직거래","-"
"충청남도 천안동남구 신방동","897","0897","0000","두레현대2","84.948","202208","6","20,000","9","1997","서부대로 252","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","902","0902","0000","삼일원앙","28.12","202208","19","4,700","13","1997","신촌로 5","","직거래","-"
"충청남도 천안동남구 신방동","874","0874","0000","성지새말2","59.97","202208","1","16,500","17","1997","일봉로 20","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","874","0874","0000","성지새말2","84.96","202208","15","20,300","16","1997","일봉로 20","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","869","0869","0000","신동아목련","59.95","202208","4","14,900","10","1996","새말4길 6","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","869","0869","0000","신동아목련","59.95","202208","27","17,000","11","1996","새말4길 6","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","1911","1911","0000","신방푸르지오","84.9609","202208","24","28,800","12","2009","통정9로 51","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","1911","1911","0000","신방푸르지오","84.9625","202208","25","28,000","13","2009","통정9로 51","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","1911","1911","0000","신방푸르지오","84.9625","202208","31","27,500","13","2009","통정9로 51","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","1893","1893","0000","신방한라비발디","84.9928","202208","10","35,000","9","2009","통정9로 75","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","1893","1893","0000","신방한라비발디","84.9928","202208","23","28,500","15","2009","통정9로 75","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","1557","1557","0000","신방한성필하우스","84.9681","202208","18","30,000","8","2010","통정3로 68","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","1","8,800","14","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","5","8,500","14","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","5","8,200","4","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","5","8,950","3","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","5","8,600","14","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","6","8,550","3","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","6","8,800","8","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","8","8,600","10","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","8","8,900","10","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","8","8,000","15","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","9","9,000","14","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","10","8,500","6","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","10","8,300","7","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","13","9,100","14","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","13","8,400","11","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","13","7,500","12","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","17","8,800","12","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","17","8,700","11","1998","신촌4로 16","","중개거래","충남 천안서북구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","18","9,450","14","1998","신촌4로 16","20220831","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","18","9,450","14","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","18","8,750","13","1998","신촌4로 16","20220820","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","20","7,500","1","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","20","8,100","10","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","22","8,750","13","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","24","8,250","8","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","27","8,600","12","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","29","8,300","9","1998","신촌4로 16","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","920","0920","0000","초원그린타운","39.27","202208","30","7,500","14","1998","신촌4로 16","","직거래","-"
"충청남도 천안동남구 신방동","909","0909","0000","한라동백2","84.97","202208","1","22,600","11","1998","서부대로 226-12","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신방동","22","0022","0000","현대2","59.67","202208","5","10,000","1","1992","새말4길 12","","직거래","-"
"충청남도 천안동남구 신부동","544","0544","0000","대림한내","59.781","202208","10","18,500","13","1995","터미널9길 31","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신부동","544","0544","0000","대림한내","59.781","202208","11","18,000","13","1995","터미널9길 31","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신부동","58-24","0058","0024","동남로얄","58.08","202208","2","8,650","3","1985","신원3길 33","","직거래","-"
"충청남도 천안동남구 신부동","58-24","0058","0024","동남로얄","58.08","202208","9","9,300","2","1985","신원3길 33","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신부동","58-24","0058","0024","동남로얄","58.08","202208","13","7,900","5","1985","신원3길 33","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신부동","970","0970","0000","방죽안휴먼시아","84.96","202208","26","36,000","15","2009","천안천8길 45","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신부동","451-8","0451","0008","스카이타워","19.355","202208","13","7,750","10","2014","먹거리11길 5","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신부동","451-8","0451","0008","스카이타워","20.961","202208","17","7,750","10","2014","먹거리11길 5","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신부동","451-8","0451","0008","스카이타워","21.08","202208","30","7,694","13","2014","먹거리11길 5","","직거래","-"
"충청남도 천안동남구 신부동","978","0978","0000","힐스테이트천안신부","74.9512","202208","28","38,500","20","2017","북일로 70","","중개거래","충남 천안동남구"
"충청남도 천안동남구 신부동","978","0978","0000","힐스테이트천안신부","59.3721","202208","29","36,500","10","2017","북일로 70","","중개거래","충남 천안동남구"
"충청남도 천안동남구 쌍용동","558-6","0558","0006","대우장미","41.545","202208","6","7,000","1","1991","봉명1길 1","","직거래","-"
"충청남도 천안동남구 쌍용동","555-2","0555","0002","쌍용신성","84.99","202208","4","17,700","13","1995","순천향4길 4","","중개거래","충남 천안동남구"
"충청남도 천안동남구 쌍용동","553-1","0553","0001","임광","59.76","202208","7","14,000","8","1996","순천향1길 25","","중개거래","충남 천안동남구, 충남 천안서북구"
"충청남도 천안동남구 안서동","181","0181","0000","대림1차이편한세상","120.722","202208","3","35,000","12","2005","성불사길 41","","중개거래","충남 천안동남구"
"충청남도 천안동남구 안서동","304-1","0304","0001","동보스타빌","24.18","202208","9","4,700","4","1996","각원사길 59-5","","중개거래","충남 천안동남구"
"충청남도 천안동남구 안서동","304-1","0304","0001","동보스타빌","24.18","202208","13","4,600","3","1996","각원사길 59-5","","중개거래","충남 천안동남구"
"충청남도 천안동남구 안서동","304-1","0304","0001","동보스타빌","24.18","202208","16","4,600","6","1996","각원사길 59-5","","중개거래","충남 천안동남구"
"충청남도 천안동남구 안서동","304-1","0304","0001","동보스타빌","24.18","202208","16","4,550","4","1996","각원사길 59-5","","중개거래","충남 천안동남구"
"충청남도 천안동남구 안서동","304-1","0304","0001","동보스타빌","24.18","202208","23","4,600","7","1996","각원사길 59-5","","중개거래","충남 천안동남구"
"충청남도 천안동남구 안서동","304-1","0304","0001","동보스타빌","24.18","202208","27","4,600","8","1996","각원사길 59-5","","중개거래","충남 천안동남구"
"충청남도 천안동남구 안서동","304-1","0304","0001","동보스타빌","24.18","202208","27","4,600","3","1996","각원사길 59-5","","중개거래","충남 천안동남구"
"충청남도 천안동남구 안서동","304-1","0304","0001","동보스타빌","24.18","202208","27","4,725","8","1996","각원사길 59-5","","중개거래","충남 천안동남구"
"충청남도 천안동남구 안서동","211","0211","0000","부경파크빌2차","84.984","202208","12","22,000","8","2004","성불사길 36","","중개거래","충남 천안동남구"
"충청남도 천안동남구 안서동","211","0211","0000","부경파크빌2차","135.805","202208","29","26,000","2","2004","성불사길 36","","중개거래","충남 천안동남구"
"충청남도 천안동남구 안서동","365-3","0365","0003","안서금호어울림","129.908","202208","8","30,000","7","2009","문암1길 68","","중개거래","충남 천안동남구"
"충청남도 천안동남구 안서동","365-3","0365","0003","안서금호어울림","84.969","202208","18","23,000","22","2009","문암1길 68","","직거래","-"
"충청남도 천안동남구 안서동","365-3","0365","0003","안서금호어울림","84.969","202208","28","24,500","13","2009","문암1길 68","","중개거래","충남 천안서북구"
"충청남도 천안동남구 안서동","546","0546","0000","안서코아루","58.084","202208","31","22,958","9","2018","각원사길 114-7","","중개거래","대전 유성구"
"충청남도 천안동남구 안서동","546","0546","0000","안서코아루","51.382","202208","31","20,309","10","2018","각원사길 114-7","","중개거래","대전 유성구"
"충청남도 천안동남구 안서동","546","0546","0000","안서코아루","58.084","202208","31","22,958","5","2018","각원사길 114-7","","중개거래","대전 유성구"
"충청남도 천안동남구 안서동","546","0546","0000","안서코아루","52.603","202208","31","20,791","5","2018","각원사길 114-7","","중개거래","대전 유성구"
"충청남도 천안동남구 안서동","546","0546","0000","안서코아루","58.084","202208","31","22,958","7","2018","각원사길 114-7","","중개거래","대전 유성구"
"충청남도 천안동남구 안서동","546","0546","0000","안서코아루","58.084","202208","31","22,958","6","2018","각원사길 114-7","","중개거래","대전 유성구"
"충청남도 천안동남구 안서동","546","0546","0000","안서코아루","51.382","202208","31","20,309","11","2018","각원사길 114-7","","중개거래","대전 유성구"
"충청남도 천안동남구 영성동","80-4","0080","0004","파고다","80.91","202208","26","9,000","7","1985","큰시장길 37","","직거래","-"
"충청남도 천안동남구 용곡동","571","0571","0000","용곡1차세광엔리치타워","84.9742","202208","6","26,800","7","2005","풍세로 801-23","","직거래","-"
"충청남도 천안동남구 용곡동","482-16","0482","0016","용곡더쉴","124.535","202208","1","41,800","8","2009","새말1길 47","","중개거래","충남 천안서북구"
"충청남도 천안동남구 용곡동","600","0600","0000","용곡삼성쉐르빌","84.938","202208","15","36,600","7","2010","일봉로 110","","중개거래","충남 천안동남구"
"충청남도 천안동남구 용곡동","596","0596","0000","용곡한라비발디","116.5367","202208","1","45,000","23","2010","용곡2길 43-11","","직거래","-"
"충청남도 천안동남구 용곡동","596","0596","0000","용곡한라비발디","84.9434","202208","6","35,800","17","2010","용곡2길 43-11","","중개거래","충남 천안동남구"
"충청남도 천안동남구 원성동","582-1","0582","0001","메가시티2","14.9499","202208","10","7,600","5","2016","고재1길 6","","중개거래","충남 천안서북구"
"충청남도 천안동남구 원성동","595-6","0595","0006","우성브이아이피","120.75","202208","12","18,700","8","1989","충무로 455-3","","중개거래","충남 천안동남구"
"충청남도 천안동남구 청당동","609","0609","0000","산운마을부영사랑으로","84.9877","202208","12","28,000","11","2011","청수8로 72","","직거래","-"
"충청남도 천안동남구 청당동","606","0606","0000","중흥S클래스산운마을","84.994","202208","10","30,700","9","2009","청수14로 117","","중개거래","충남 천안동남구"
"충청남도 천안동남구 청당동","606","0606","0000","중흥S클래스산운마을","84.994","202208","10","30,700","9","2009","청수14로 117","20220819","중개거래","충남 천안동남구"
"충청남도 천안동남구 청당동","606","0606","0000","중흥S클래스산운마을","84.994","202208","24","31,000","18","2009","청수14로 117","","중개거래","충남 천안동남구"
"충청남도 천안동남구 청당동","978","0978","0000","청당동한양수자인블루시티","73.9323","202208","1","36,700","18","2018","청당4로 60","","중개거래","충남 천안동남구"
"충청남도 천안동남구 청당동","978","0978","0000","청당동한양수자인블루시티","84.7795","202208","2","42,000","5","2018","청당4로 60","","직거래","-"
"충청남도 천안동남구 청당동","978","0978","0000","청당동한양수자인블루시티","84.7795","202208","22","38,600","2","2018","청당4로 60","","중개거래","충남 천안동남구"
"충청남도 천안동남구 청당동","978","0978","0000","청당동한양수자인블루시티","84.7795","202208","25","40,000","10","2018","청당4로 60","","중개거래","충남 천안동남구"
"충청남도 천안동남구 청당동","440","0440","0000","청당마을벽산블루밍","72.721","202208","13","22,500","3","2007","청당2길 118","","중개거래","충남 천안동남구"
"충청남도 천안동남구 청당동","992","0992","0000","청당코오롱하늘채","84.9958","202208","5","42,500","18","2019","광풍로 1800","","중개거래","충남 천안동남구"
"충청남도 천안동남구 청수동","183","0183","0000","극동2차","72.88","202208","8","15,500","15","1992","청수로 71-7","","직거래","-"
"충청남도 천안동남구 청수동","219-4","0219","0004","현대","59.97","202208","9","13,500","1","1996","풍세로 1010-31","","직거래","-"
"충청남도 천안서북구 두정동","2063","2063","0000","e편한세상두정3차","59.9941","202208","4","32,000","4","2017","북일로 21","20220810","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","2063","2063","0000","e편한세상두정3차","59.9941","202208","4","32,000","4","2017","북일로 21","","중개거래","충남 천안동남구, 충남 천안서북구"
"충청남도 천안서북구 두정동","2063","2063","0000","e편한세상두정3차","59.9941","202208","5","32,500","7","2017","북일로 21","","중개거래","충남 천안동남구, 충남 천안서북구"
"충청남도 천안서북구 두정동","2063","2063","0000","e편한세상두정3차","59.9941","202208","5","32,500","7","2017","북일로 21","20220810","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","2063","2063","0000","e편한세상두정3차","59.9941","202208","9","32,000","5","2017","북일로 21","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","401-1","0401","0001","e편한세상두정4차","62.6689","202208","6","29,800","3","2018"," 50","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","1080","1080","0000","경남아너스빌(대아아이투빌-1)","59.5862","202208","26","20,000","1","2004","두정중11길 17","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","526-1","0526","0001","극동늘푸른","59.91","202208","31","16,500","2","1996","늘푸른6길 41","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","530","0530","0000","대우2차","84.48","202208","27","22,000","13","1998","두정중5길 15","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","525-1","0525","0001","대우그린","84.95","202208","1","22,400","2","1996","봉정로 365","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","525-1","0525","0001","대우그린","59.946","202208","5","19,200","24","1996","봉정로 365","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","525-1","0525","0001","대우그린","69.966","202208","17","23,000","22","1996","봉정로 365","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","525-1","0525","0001","대우그린","59.946","202208","20","17,500","24","1996","봉정로 365","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","525-1","0525","0001","대우그린","33.6","202208","23","12,700","12","1996","봉정로 365","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","525-1","0525","0001","대우그린","84.95","202208","30","25,000","22","1996","봉정로 365","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","1593","1593","0000","두정3푸르지오","84.9","202208","17","23,000","3","2003","성정두정로 142","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","1486","1486","0000","두정미소마을","17","202208","26","4,300","4","2012","두정상가4길 32-6","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","2045","2045","0000","두정역이안더센트럴","84.925","202208","3","32,800","12","2011","천안대로 999-7","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","2045","2045","0000","두정역이안더센트럴","102.503","202208","29","33,000","21","2011","천안대로 999-7","","중개거래","경기 수원장안구"
"충청남도 천안서북구 두정동","1466","1466","0000","두정역펜타폴리스","23.975","202208","16","5,500","8","2013","성정두정로 82","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","1466","1466","0000","두정역펜타폴리스","23.975","202208","30","5,500","4","2013","성정두정로 82","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.86","202208","1","31,500","13","2020","봉정로 324","","직거래","-"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.86","202208","1","33,000","22","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","84.93","202208","3","50,000","9","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.92","202208","6","30,000","3","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.92","202208","9","33,500","13","2020","봉정로 324","20220823","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.92","202208","9","33,500","13","2020","봉정로 324","20220826","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.96","202208","10","31,400","21","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.92","202208","12","31,000","12","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","51.92","202208","13","27,800","23","2020","봉정로 324","","중개거래","충남 천안동남구, 충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.96","202208","13","31,000","20","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","71.42","202208","13","39,800","17","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","84.93","202208","16","47,500","11","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.92","202208","17","29,000","14","2020","봉정로 324","","직거래","-"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","51.92","202208","19","28,000","21","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.92","202208","19","31,800","30","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.92","202208","19","31,900","20","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.92","202208","20","28,000","10","2020","봉정로 324","","직거래","-"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.92","202208","23","33,500","13","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.92","202208","24","30,000","27","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","51.92","202208","25","26,900","10","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.86","202208","25","32,000","6","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.86","202208","26","30,700","3","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.86","202208","27","31,000","14","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.92","202208","27","31,700","18","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.86","202208","27","32,000","14","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","63-6","0063","0006","두정역효성해링턴플레이스","59.86","202208","31","31,700","8","2020","봉정로 324","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","606","0606","0000","부경파크빌","84.96055","202208","10","22,500","7","2003","늘푸른1길 19","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","606","0606","0000","부경파크빌","84.9605","202208","15","22,000","3","2003","늘푸른1길 19","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","603","0603","0000","세광엔리치빌2","84.9932","202208","4","25,000","12","2003","늘푸른1길 45","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","605","0605","0000","세광엔리치빌3","84.9932","202208","2","23,500","4","2003","늘푸른1길 29","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","605","0605","0000","세광엔리치빌3","122.9935","202208","18","36,700","13","2003","늘푸른1길 29","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","1221","1221","0000","이편한세상","84.967","202208","6","28,500","10","2004","두정중2길 12","","중개거래","충남 천안서북구"
"충청남도 천안서북구 두정동","2055","2055","0000","이편한세상-천안두정2차","84.6564","202208","23","33,700","3","2013","노태산로 145","","중개거래","충남 천안서북구"
